objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
4,25LH752,Atlantic Avenue,Near Atlantic Avenue & Cross Street,IS,,2512740154,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3576; METERED_FL=U; PLACEMENT=MIGRATED,25LH752,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1271808000000,{B3F2FE7E-0732-5B8C-9553-BEC0E90B48C2},-71.052111526999965,42.361500586000034,105 OPP (STREET_FEA 341),STREET_FEA 341,157,intersection_preferred_150_plus_ft,boston-sam,161701,101-117 Atlantic Ave,Atlantic Ave,42.36150236,-71.05269481,Atlantic Avenue & Cross Street,279,nearest_intersection
3974,23KH982,Essex Street,Near Essex Street & John F. Fitzgerald Surface Road,IS,1386115200000,2311740912,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=463; METERED_FL=U; PLACEMENT=obrienm,23KH982,,,KE,KEK81-A,2011,,,,1,,1432252800000,obrienm,1432252800000,{7F660C42-DEF6-514C-B019-E5F7A5D0041C},-71.057876353999973,42.352668520000066,STREET_FEA 2551,STREET_FEA 2551,178,intersection_preferred_150_plus_ft,boston-sam,161959,89-103 Bedford St,Bedford St,42.35307999,-71.05823350,Essex Street & John F. Fitzgerald Surface Road,109,nearest_intersection
4032,23LH648,Dorchester Avenue,Near Dorchester Avenue & Summer Street,IS,,2312740225,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1356; METERED_FL=U; PLACEMENT=MIGRATED,23LH648,,,KE,KEK81-A,,,,,1,,1177632000000,blundonr,1430438400000,{84A5FE26-4FE1-537F-A963-8390B1398362},-71.052864467999939,42.351646863000042,245 (STREET_FEA 4048),STREET_FEA 4048,280,intersection_preferred_150_plus_ft,boston-sam,131985,245 Summer St,Summer St,42.35140367,-71.05385259,Dorchester Avenue & Summer Street,60,nearest_intersection
4034,23KH962,Atlantic Ave,555 Atlantic Ave,IS,,2311740892,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2253; METERED_FL=U; PLACEMENT=denapolipd,23KH962,,,MU,MUCENT,2002,,,,1,,1247616000000,blundonr,1249430400000,{D15445DB-E507-593D-B0F7-DB6047EAE251},-71.054131604999952,42.353362913000069,555 OPP (STREET_FEA 341),STREET_FEA 341,106,derived_100_150_ft,boston-sam,161708,555 Atlantic Ave,Atlantic Ave,42.35362675,-71.05429488,Atlantic Avenue & Congress Street,177,nearest_address
4060,24LH212,E India Row,70 E India Row,IS,1086048000000,2412740230,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=341; METERED_FL=U; PLACEMENT=MIGRATED,24LH212,,,KE,KEK81-A,1998,,,,1,,1177632000000,chalmersh,1270771200000,{4753F549-119A-5320-A435-92AF2214EB35},-71.051136156999974,42.357981289000065,70 (STREET_FEA 17),STREET_FEA 17,148,derived_100_150_ft,boston-sam,78366,70 E India Row,E India Row,42.35815867,-71.05064059,Atlantic Avenue & East India Row,63,nearest_address
4124,24LH248,Atlantic Ave,557 Atlantic Ave,IS,1086048000000,2412740266,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=17; METERED_FL=U; PLACEMENT=denapolipd,24LH248,,,MU,MUCENT,2002,,,,1,,1247702400000,chalmersh,1270684800000,{08B11658-7A89-50BB-ADD9-3B5723D9A9A0},-71.050800866999964,42.357382005000034,STREET_FEA 341,STREET_FEA 341,134,derived_100_150_ft,boston-sam,350752,557 Atlantic Ave,Atlantic Ave,42.35721569,-71.05124392,Broad Street & John F. Fitzgerald Surface Road,234,nearest_address
4148,23KH810,Federal St,172-180 Federal St,IS,,2311740845,,,GIS,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1630; METERED_FL=U; PLACEMENT=MIGRATED,23KH810,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{11A0455D-B90A-5EF4-93DA-929E2691D4F0},-71.056054989999950,42.353570353000066,172-180 (STREET_FEA 2132),STREET_FEA 2132,62,derived_50_100_ft,boston-sam,155830,172-180 Federal St,Federal St,42.35352725,-71.05583194,Federal Street & High Street,41,nearest_address
4228,24KH131,Franklin St,86-104 Franklin St,IS,,2411740571,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1727; METERED_FL=U; PLACEMENT=MIGRATED,24KH131,,,MU,MUCENT,2005,,,,1,,1177632000000,dorleansr,1231804800000,{471A18BA-FBBD-533D-A079-CAFE20592C0E},-71.057299491999970,42.355518337000035,STREET_FEA 4582,STREET_FEA 4582,91,derived_50_100_ft,boston-sam,165419,86-104 Franklin St,Franklin St,42.35562801,-71.05760506,Devonshire Street & Franklin Street,31,nearest_address
4255,24KH209,Broad St,5-9 Broad St,IS,1336694400000,2411740146,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3998; METERED_FL=U; PLACEMENT=MIGRATED,24KH209,,,KE,KEK81-A,2010,,,,1,,1177632000000,mulline,1396828800000,{3B71602B-AE1F-5103-97F0-8AA50AD14939},-71.054631166999968,42.358943190000048,8 OPP (STREET_FEA 677),STREET_FEA 677,25,derived_0_50_ft,boston-sam,20470,5-9 Broad St,Broad St,42.35896185,-71.05472099,Broad Street & State Street,99,nearest_address
4286,24KH118,State St,1-1A State St,IS,,2411740202,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3998; METERED_FL=U; PLACEMENT=MIGRATED,24KH118,,,KE,KEK81,2011,,,,1,,1177632000000,dorleansr,1231804800000,{96E17A21-5A5D-5F53-8557-440B6C0DADCB},-71.057796713999949,42.358364914000049,226-210 (STREET_FEA 4392),STREET_FEA 4392,54,derived_50_100_ft,boston-sam,130353,1-1A State St,State St,42.35846478,-71.05764740,Court Street & State Street,171,nearest_address
4396,24KH210,Kilby St,50-52 Kilby St,IS,,2411740275,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=4404; METERED_FL=U; PLACEMENT=MIGRATED,24KH210,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{04566D34-251C-5587-8DF8-1764A79AB88A},-71.055284742999959,42.358013091000032,50-52 (STREET_FEA 2393),STREET_FEA 2393,33,derived_0_50_ft,boston-sam,166757,50-52 Kilby St,Kilby St,42.35808296,-71.05520594,Kilby Street & Liberty Square,44,nearest_address
4400,23KH935,Washington St,800 Washington St,IS,,2311740865,,,GIS,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=3004; METERED_FL=U; PLACEMENT=MIGRATED,23KH935,,,KE,KEK81-A,2004,,,,1,,1177632000000,blundonr,1244505600000,{62263110-72DD-5B0F-9120-3B581867E31F},-71.063629403999983,42.349801235000029,780 (STREET_FEA 4392),STREET_FEA 4392,62,derived_50_100_ft,boston-sam,145764,800 Washington St,Washington St,42.34965181,-71.06351558,Doubletree & Washington Street,279,nearest_address
4415,23JH172,Stuart St,201-241 Stuart St,IS,,2310740286,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4042; METERED_FL=U; PLACEMENT=MIGRATED,23JH172,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1244505600000,{6326A2AD-81A1-5D5F-8759-DC7F727C223D},-71.067627596999955,42.350878742000077,29 (STREET_FEA 681),STREET_FEA 681,74,derived_50_100_ft,boston-sam,131642,201-241 Stuart St,Stuart St,42.35085775,-71.06790085,Park Plaice & Stuart Street,34,nearest_address
4434,23KH811,Congress St,207-211 Congress St,IS,,2311740810,,,GIS,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=MIGRATED,23KH811,,,DA,ADB-62-B,2003,,,,1,,1177632000000,blundonr,1244505600000,{D7E28106-B69A-5D1D-A083-E0F6ED887FA2},-71.054608046999988,42.354769589000057,109 OPP (STREET_FEA 2132),STREET_FEA 2132,108,derived_100_150_ft,boston-sam,340963,207-211 Congress St,Congress St,42.35469398,-71.05499731,Congress Street & High Street,44,nearest_address
4444,24KH54,Beacon St,21-23 Beacon St,IS,,2411740262,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=607; METERED_FL=U; PLACEMENT=MIGRATED,24KH54,,,KE,KEK81-A,1995,,,,1,,1177632000000,dorleansr,1231804800000,{0B3C1A12-6075-5356-B19C-F73BE13FCFBB},-71.062417556999947,42.358062065000070,25 (STREET_FEA 445),STREET_FEA 445,50,derived_0_50_ft,boston-sam,161878,21-23 Beacon St,Beacon St,42.35820018,-71.06240765,Beacon Street & Bowdoin Street,106,nearest_address
4491,24KH56,Bowdoin St,142 Bowdoin St,IS,694224000000,2411740205,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=445; METERED_FL=U; PLACEMENT=MIGRATED,24KH56,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{0B33B4D8-6523-52BF-BBAD-051DDD1E4EEA},-71.062729394999963,42.358488959000056,130-136 (STREET_FEA 607),STREET_FEA 607,20,derived_0_50_ft,boston-sam,356415,142 Bowdoin St,Bowdoin St,42.35850867,-71.06266059,Ashburton Place & Bowdoin Street,213,nearest_address
4604,24LH263,Atlantic Ave,369 Atlantic Ave,IS,1086048000000,2412740281,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2132; METERED_FL=U; PLACEMENT=chalmersh,24LH263,,,U,U,,,,,1,,1270512000000,blundonr,1275436800000,{BF75186A-3583-5F2B-9D33-929087373BEA},-71.050682319999964,42.356736168000054,STREET_FEA 341,STREET_FEA 341,96,derived_50_100_ft,boston-sam,460699,369 Atlantic Ave,Atlantic Ave,42.35655979,-71.05094607,Atlantic Avenue & High Street,31,nearest_address
4615,24KH38,Washington St,449-463 Washington St,IS,,2411740620,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4048; METERED_FL=U; PLACEMENT=MIGRATED,24KH38,,,MU,MUCENT,1979,,,,1,,1177632000000,mulline,1250035200000,{19158D31-286D-5188-AC36-B4123763170E},-71.060631009999952,42.355250894000051,436 (STREET_FEA 4392),STREET_FEA 4392,92,derived_50_100_ft,boston-sam,145249,449-463 Washington St,Washington St,42.35530536,-71.06096346,Temple Place & Washington Street,230,nearest_address
4658,23JH182,Boylston St,200 Boylston St,IS,,2310740190,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3208; METERED_FL=U; PLACEMENT=MIGRATED,23JH182,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1244505600000,{355425A9-7141-5861-AFEB-4C3199817245},-71.067556106999973,42.352266378000024,STREET_FEA 5318,STREET_FEA 5318,108,derived_100_150_ft,boston-sam,162431,200 Boylston St,Boylston St,42.35222072,-71.06795161,Boylston Street & Charles Street South,94,nearest_address
4672,24LH214,Broad St,72-80 Broad St,IS,1118361600000,2412740232,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=677; METERED_FL=U; PLACEMENT=MIGRATED,24LH214,,,KE,KEK81-A,2010,,,,1,,1177632000000,mulline,1396915200000,{024C15A9-59BE-52E8-B70B-F590765D242A},-71.053114950999941,42.357703996000055,72 (STREET_FEA 1226),STREET_FEA 1226,65,derived_50_100_ft,boston-sam,20484,72-80 Broad St,Broad St,42.35770108,-71.05287476,Broad Street & Custom House Street,41,nearest_address
4685,23KH945,East St,11-17 East St,IS,1076716800000,2311740875,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1426; METERED_FL=U; PLACEMENT=chalmersh,23KH945,,,MU,MUCENT,2002,,,,1,,1187049600000,blundonr,1244505600000,{6A820C52-0A77-54F2-9C52-8B96DB86E237},-71.056259099999977,42.350869318000036,711 OPP (STREET_FEA 341),STREET_FEA 341,149,derived_100_150_ft,boston-sam,164633,11-17 East St,East St,42.35113621,-71.05668080,Atlantic Avenue & East Street,128,nearest_address
4812,24KH835,Temple Pl,60-70 Temple Pl,IS,,2411740729,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=denapolipd,24KH835,,,DA,ADB-62-B,1990,,,,1,,1247702400000,blundonr,1249430400000,{F5CB46F8-90DF-5C97-BA65-7C0C1D715BFC},-71.061391786999934,42.354938111000081,70 (STREET_FEA 4120),STREET_FEA 4120,50,derived_0_50_ft,boston-sam,170257,60-70 Temple Pl,Temple Pl,42.35506052,-71.06130847,Temple Place & Washington Street,66,nearest_address
4930,23KH907,Boylston St,120-124 Boylston St,IS,,2311740706,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4856; METERED_FL=U; PLACEMENT=MIGRATED,23KH907,,,US,USSEN,1983,,,,1,,1177632000000,blundonr,1397001600000,{9192AA0A-50AD-5D04-98E4-EF2FF9A67E20},-71.065703919999976,42.352369791000058,124 (STREET_FEA 619),STREET_FEA 619,58,derived_50_100_ft,boston-sam,340876,120-124 Boylston St,Boylston St,42.35224887,-71.06584205,Boylston Street & Tremont Street,309,nearest_address
4939,23LH683,Atlantic Ave,530 Atlantic Ave,IS,1038873600000,2312740251,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=chalmersh,23LH683,,,MU,MUCENT,2005,,,,1,,1211328000000,blundonr,1230076800000,{E8BC2F4D-3266-5F06-9C16-3B5446696DF7},-71.053153650999946,42.353811144000076,518-540 (STREET_FEA 341),STREET_FEA 341,43,derived_0_50_ft,boston-sam,350751,530 Atlantic Ave,Atlantic Ave,42.35375361,-71.05301246,Atlantic Avenue & Pearl Street,114,nearest_address
4985,24KH273,Bromfield St,31-39 Bromfield St,IS,,2411740444,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=685; METERED_FL=U; PLACEMENT=MIGRATED,24KH273,,,KE,KEK81-A,2009,,,,1,,1177632000000,blundonr,1395878400000,{01BE0B36-3292-5F02-93DC-7F7BB173BDBC},-71.060252345999970,42.356797759000074,31 (STREET_FEA 3433),STREET_FEA 3433,30,derived_0_50_ft,boston-sam,162602,31-39 Bromfield St,Bromfield St,42.35684808,-71.06033915,Bromfield Street & Province Street,26,nearest_address
5013,24KH267,Washington St,310 Washington St,IS,,2411740412,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=4392; METERED_FL=U; PLACEMENT=MIGRATED,24KH267,,,KE,KEK81-A,1995,,,,1,,1177632000000,dorleansr,1231804800000,{D1CA4175-1ADF-5BD3-8D7A-18ED6E1AA5A7},-71.058487887999945,42.356908834000080,2 (STREET_FEA 2853),STREET_FEA 2853,42,derived_0_50_ft,boston-sam,171036,310 Washington St,Washington St,42.35699441,-71.05838393,Milk Street & Washington Street,76,nearest_address
5021,23KH116,Essex St,33 Essex St,IS,,2311330031,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2034; METERED_FL=U; PLACEMENT=MIGRATED,23KH116,,,LO,U,,,,,1,,1177632000000,mulline,1396656000000,{00FDD382-C74D-5A80-8601-953826EFB4E3},-71.061707962999947,42.352490304000071,42 (STREET_FEA 1551),STREET_FEA 1551,38,derived_0_50_ft,boston-sam,344491,33 Essex St,Essex St,42.35238593,-71.06169223,Essex Street & Harrison Avenue,85,nearest_address
5029,24LH261,Oliver St,150 Oliver St,IS,1086048000000,2412740279,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3480; METERED_FL=U; PLACEMENT=chalmersh,24LH261,,,U,U,,,,,1,,1270425600000,mulline,1396828800000,{09EEBD73-DF85-5BDA-899E-686028B2C8D3},-71.052010962999987,42.355393662000040,137 (STREET_FEA 3153),STREET_FEA 3153,106,derived_100_150_ft,boston-sam,156011,150 Oliver St,Oliver St,42.35564325,-71.05221149,Oliver Street & Purchase Street,56,nearest_address
5129,23KH929,Atlantic Avenue,Near Atlantic Avenue & Summer Street,IS,981676800000,2311740859,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=341; METERED_FL=U; PLACEMENT=MIGRATED,23KH929,,,KE,KEK81-A,2002,,,,1,,1177632000000,blundonr,1244505600000,{CBE3D8BD-E01E-57E3-9CCC-C240524B5307},-71.054559345999962,42.352391299000033,STREET_FEA 4048,STREET_FEA 4048,206,intersection_preferred_150_plus_ft,boston-sam,157660,630 Atlantic Ave,Atlantic Ave,42.35205695,-71.05517534,Atlantic Avenue & Summer Street,241,nearest_intersection
5136,24KH142,Milk Street,Near Milk Street & Pearl Street,IS,662688000000,2411740414,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=MIGRATED,24KH142,,,MU,MUCENT,2003,,,,1,,1177632000000,dorleansr,1231804800000,{6F1CCC0E-8F07-55F7-A77F-048FF7B5DE4B},-71.056045274999974,42.356916487000035,STREET_FEA 3366,STREET_FEA 3366,154,intersection_preferred_150_plus_ft,boston-sam,343510,1P Post Office Sq,Post Office Sq,42.35651881,-71.05584459,Milk Street & Pearl Street,80,nearest_intersection
5395,23LH14,Dorchester Avenue,Near Dorchester Avenue & Summer Street,IS,,2312740102,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1356; METERED_FL=U; PLACEMENT=MIGRATED,23LH14,,,MH,MH129,1978,,,,1,,1177632000000,blundonr,1244505600000,{4D73098C-B3DC-5334-84B4-9DC602231F00},-71.053036097999950,42.351639104000071,245 OPP (STREET_FEA 4048),STREET_FEA 4048,236,intersection_preferred_150_plus_ft,boston-sam,131985,245 Summer St,Summer St,42.35140367,-71.05385259,Dorchester Avenue & Summer Street,78,nearest_intersection
5403,23LH34,Atlantic Avenue,Near Atlantic Avenue & Congress Street,IS,,2312740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=341; METERED_FL=U; PLACEMENT=MIGRATED,23LH34,,,MU,MUCENT,1985,,,,1,,1177632000000,blundonr,1244505600000,{679C252A-F50B-5AF0-BCDE-C7CA180F47E6},-71.053428625999970,42.353343381000059,263 (STREET_FEA 1103),STREET_FEA 1103,179,intersection_preferred_150_plus_ft,boston-sam,342927,518-540 Atlantic Ave,Atlantic Ave,42.35371193,-71.05298841,Atlantic Avenue & Congress Street,132,nearest_intersection
5453,23KH949,Atlantic Avenue,Near Atlantic Avenue & Summer Street,IS,981676800000,2311740879,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4048; METERED_FL=U; PLACEMENT=chalmersh,23KH949,,,MU,MUCENT,2002,,,,1,,1187740800000,blundonr,1244505600000,{6F0077C9-C9CB-5444-83FB-B4B0F4DC6518},-71.054895528999964,42.352941089000069,STREET_FEA 341,STREET_FEA 341,173,intersection_preferred_150_plus_ft,boston-sam,419361,525 Atlantic Ave,Atlantic Ave,42.35339763,-71.05472083,Atlantic Avenue & Summer Street,163,nearest_intersection
5458,23KH214,Federal St,175 Federal St,IS,1086048000000,2311740798,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2132; METERED_FL=U; PLACEMENT=MIGRATED,23KH214,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1269561600000,{213D8EDC-B11C-5AC3-8409-22CCB07CA7B0},-71.056041985999968,42.353095963000044,175 BACK (STREET_FEA 1630),STREET_FEA 1630,105,derived_100_150_ft,boston-sam,57315,175 Federal St,Federal St,42.35328867,-71.05633059,John F. Fitzgerald Surface Road & Purchase Street,88,nearest_address
5464,24LH18,Franklin St,281-283 Franklin St,IS,,2412740114,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1727; METERED_FL=U; PLACEMENT=MIGRATED,24LH18,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{1CD45EA0-0304-598A-89F5-83FA4B1AE156},-71.053146244999937,42.356882603000031,76-78 (STREET_FEA 431),STREET_FEA 431,31,derived_0_50_ft,boston-sam,60666,281-283 Franklin St,Franklin St,42.35693867,-71.05306059,Batterymarch Street & Franklin Street,42,nearest_address
5467,24KH288,Congress St,152-158 Congress St,IS,,2411740516,,,GIS,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1727; METERED_FL=U; PLACEMENT=MIGRATED,24KH288,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{A58CD60F-DFDE-518D-8342-83BE28AE1C69},-71.054753558999948,42.356030359000044,80-84 (STREET_FEA 3265),STREET_FEA 3265,147,derived_100_150_ft,boston-sam,340682,152-158 Congress St,Congress St,42.35604198,-71.05529871,Franklin Street & Pearl Street,39,nearest_address
5505,24KH172,Broad St,15-19 Broad St,IS,1337299200000,2411740175,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=877; METERED_FL=U; PLACEMENT=MIGRATED,24KH172,,,KE,KEK81-A,2010,,,,1,,1177632000000,mulline,1396828800000,{B155DED7-D9BD-5DBE-B042-C581D6D4939A},-71.054508989999988,42.358687508000060,21A (STREET_FEA 677),STREET_FEA 677,47,derived_0_50_ft,boston-sam,20464,15-19 Broad St,Broad St,42.35875467,-71.05465904,Broad Street & Central Street,39,nearest_address
5574,24LH232,India St,51-59 India St,IS,1086048000000,2412740250,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1727; METERED_FL=U; PLACEMENT=blundonr,24LH232,,,MU,MUCENT,2003,,,,1,,1247616000000,chalmersh,1271030400000,{1F7876A0-C6BB-5DA3-8BCC-56C6269E6003},-71.052189359999943,42.358020677000070,STREET_FEA 2264,STREET_FEA 2264,81,derived_50_100_ft,boston-sam,419332,51-59 India St,India St,42.35779699,-71.05219881,Franklin Street & India Street,26,nearest_address
5599,24KH845,City Hall Ave,20 City Hall Ave,IS,1441238400000,2411740739,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=997; METERED_FL=U; PLACEMENT=chings,24KH845,,,KE,U,2012,,,,1,,1464912000000,chings,1465171200000,{02798822-F16C-544E-AC56-5A72A1119C1B},-71.059041203999982,42.358163248000039,43 (STREET_FEA 1161),STREET_FEA 1161,45,derived_0_50_ft,boston-sam,32855,20 City Hall Ave,City Hall Ave,42.35812867,-71.05888059,Province Street & School Street,190,nearest_address
5886,24KH846,Court St,26 Court St,IS,1441238400000,2411740740,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1162; METERED_FL=U; PLACEMENT=chings,24KH846,,,KE,U,2012,,,,1,,1465171200000,chings,1465171200000,{98D4EB54-CC2C-54A3-BCE5-AD9E0FFF7870},-71.058607448999965,42.358903084000076,24 (STREET_FEA 997),STREET_FEA 997,77,derived_50_100_ft,boston-sam,341852,26 Court St,Court St,42.35884504,-71.05888342,Court Square & Court Street,36,nearest_address
5916,24KH58,Bowdoin St,122-126 Bowdoin St,IS,883612800000,2411740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=314; METERED_FL=U; PLACEMENT=MIGRATED,24KH58,,,KE,KEK81-A,1998,,,,1,,1177632000000,dorleansr,1231804800000,{A78F7CE6-4A26-582B-9915-5BABCD7CEA0F},-71.062832924999952,42.358964704000073,122 (STREET_FEA 607),STREET_FEA 607,47,derived_0_50_ft,boston-sam,17538,122-126 Bowdoin St,Bowdoin St,42.35885401,-71.06274599,Ashburton Place & Bowdoin Street,39,nearest_address
6023,23LH675,Congress St,290 Congress St,IS,1245283200000,2312740243,,,AS BUILT,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1356; METERED_FL=U; PLACEMENT=MIGRATED,23LH675,,,KE,KEK81-A,2009,,,,1,,1177632000000,blundonr,1362441600000,{EA18A1FB-1547-5233-A9B2-441648AAA389},-71.052429625999935,42.352694245000066,280 (STREET_FEA 1103),STREET_FEA 1103,107,derived_100_150_ft,boston-sam,157186,290 Congress St,Congress St,42.35298332,-71.05236628,Congress Street & Dorchester Avenue,129,nearest_address
6031,24LH245,Atlantic Ave,561 Atlantic Ave,IS,1086048000000,2412740263,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1082; METERED_FL=U; PLACEMENT=denapolipd,24LH245,,,KE,KEK81-A,2003,,,,1,,1247702400000,chalmersh,1271116800000,{0DC575EB-6A14-5EB3-BC58-DB60E9F0886E},-71.051632248999965,42.359334869000065,237-247 (STREET_FEA 3998),STREET_FEA 3998,125,derived_100_150_ft,boston-sam,350754,561 Atlantic Ave,Atlantic Ave,42.35924486,-71.05208124,Atlantic Avenue & Central Street,102,nearest_address
6084,24KH791,Court St,26 Court St,IS,,2411740143,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1161; METERED_FL=U; PLACEMENT=MIGRATED,24KH791,,,MU,MUCENT,2000,,,,1,,1177632000000,chings,1464912000000,{0FAB8AED-E60A-55EA-8E1F-6B887145D184},-71.058968167999979,42.358965194000064,25 OPP (STREET_FEA 1162),STREET_FEA 1162,49,derived_0_50_ft,boston-sam,341852,26 Court St,Court St,42.35884504,-71.05888342,Court Square & Court Street,48,nearest_address
6181,24LH244,Atlantic Ave,561 Atlantic Ave,IS,1086048000000,2412740262,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=341; METERED_FL=U; PLACEMENT=denapolipd,24LH244,,,MU,MUCENT,2003,,,,1,,1247702400000,chalmersh,1271030400000,{2A6DE02F-6FE1-52B2-9B42-95097AC867EB},-71.051583065999978,42.359153845000037,136 (STREET_FEA 877),STREET_FEA 877,138,derived_100_150_ft,boston-sam,350754,561 Atlantic Ave,Atlantic Ave,42.35924486,-71.05208124,Atlantic Avenue & Central Street,41,nearest_address
6190,22KH172,Frontage Road,Near Frontage Road & Kneeland Street,IS,,2211740026,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22KH172,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{113B9473-2815-52DF-8B12-AF50D1DF3C7B},-71.054897186999938,42.348726351000039,STREET_FEA 7938,STREET_FEA 7938,333,intersection_preferred_150_plus_ft,boston-sam,48571,25-45 Dorchester Ave,Dorchester Ave,42.34963321,-71.05472438,Frontage Road & Kneeland Street,663,nearest_intersection
6191,24LH71,E India Row,95 E India Row,IS,,2412740211,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,24LH71,,,MU,U,,,,,1,,1177632000000,blundonr,1282694400000,{01839029-BEC0-5CF5-BC9B-40C6283CE3B7},-71.049949771999934,42.358902231000059,STREET_FEA 3358,STREET_FEA 3358,71,derived_50_100_ft,boston-sam,341249,95 E India Row,E India Row,42.35879821,-71.05017137,Milk Street & Old Atlantic Avenue,237,nearest_address
6236,24KH91,Pemberton Sq,3 Pemberton Sq,IS,126230400000,2411740116,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3931; METERED_FL=U; PLACEMENT=MIGRATED,24KH91,,,KE,KEK81,2012,,,,1,,1177632000000,mulline,1250035200000,{D9FA146A-FDFE-51D2-9A5F-B0C56406FEEB},-71.061707478999949,42.359259085000076,10 OPP (STREET_FEA 314),STREET_FEA 314,103,derived_100_150_ft,boston-sam,108973,3 Pemberton Sq,Pemberton Sq,42.35941267,-71.06138559,Ashburton Place & Somerset Street,32,nearest_address
