objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat
1604,25LH48,STREET_FEA 1432,58 (STREET_FEA 1432),IS,,2512740046,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1082; METERED_FL=U; PLACEMENT=MIGRATED,25LH48,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1271808000000,{6275B544-D147-51F6-826B-A085F2B7BAD0},-71.049914911999963,42.364035208000075
1717,25LH37,STREET_FEA 1763,104-106 (STREET_FEA 1763),IS,,2512740080,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=2527; METERED_FL=U; PLACEMENT=MIGRATED,25LH37,,,HD,ADB-62-B,,,,,1,,1177632000000,connorsm,1286236800000,{AAA4BE70-0711-5199-92FB-E948811A6386},-71.052414051999961,42.363146342000050
1752,26KH102,STREET_FEA 44,133 (STREET_FEA 44),IS,,2611740156,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4145; METERED_FL=U; PLACEMENT=MIGRATED,26KH102,,,KE,KEK81-A,1995,,,,1,,1177632000000,dorleansr,1231891200000,{2F14EF44-1C13-5EC9-8EFF-D2D286A241A4},-71.058283183999947,42.365980591000039
1859,25LH113,STREET_FEA 1082,210-218 (STREET_FEA 1082),IS,,2512740068,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2527; METERED_FL=U; PLACEMENT=MIGRATED,25LH113,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1395100800000,{428BFF6D-FA3A-52EF-8A1E-DB0C3AA2DAA2},-71.051566796999964,42.363386302000038
1862,25KH166,STREET_FEA 4145,35 OPP (STREET_FEA 4145),IS,,2511740040,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=44; METERED_FL=U; PLACEMENT=MIGRATED,25KH166,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{69849983-44FE-54EF-B6B1-018BFF55B681},-71.058170614999938,42.365222370000026
2239,25KH227,STREET_FEA 2004,270-272 (STREET_FEA 2004),IS,,2511740159,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3239; METERED_FL=U; PLACEMENT=MIGRATED,25KH227,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1430438400000,{1D524C30-AB9D-5798-B628-61779E6004A8},-71.054625761999944,42.363765659000080
2312,25KH792,STREET_FEA 1763,49 OPP (STREET_FEA 1763),IS,1086048000000,2511740495,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=MIGRATED,25KH792,,,DA,ADB-62-B,1990,,,,1,,1177632000000,chalmersh,1271203200000,{79BA24B7-85B5-5B15-9C1D-AB210B7D5977},-71.053865522999956,42.361708357000055
2316,26KH82,STREET_FEA 936,44 (STREET_FEA 936),IS,694224000000,2611740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3773; METERED_FL=U; PLACEMENT=MIGRATED,26KH82,,,MU,MUCENT,1991,,,,1,,1177632000000,dorleansr,1231891200000,{08535B26-2CAB-5D5A-BB30-8776CE8D7377},-71.054460268999946,42.367091600000037
2362,25LH748,STREET_FEA 3090,299-309 (STREET_FEA 3090),IS,,2512740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1011; METERED_FL=U; PLACEMENT=MIGRATED,25LH748,,,KE,KEK81-A,1997,,,,1,,1177632000000,dorleansr,1231891200000,{EBA8F810-C96E-5483-83CC-61ACF4A0E0B8},-71.051722984999969,42.364656524000054
2529,25KH179,STREET_FEA 2004,290-296 (STREET_FEA 2004),IS,,2511740141,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4452; METERED_FL=U; PLACEMENT=MIGRATED,25KH179,,,MU,MUCENT,2002,,,,1,,1177632000000,dorleansr,1231891200000,{668C0572-55B0-5A0D-8852-6C65C41F4105},-71.054345084999966,42.364024904000075
2559,26KH71,STREET_FEA 1082,STREET_FEA 1082,IS,,2611740017,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2291; METERED_FL=U; PLACEMENT=MIGRATED,26KH71,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1244505600000,{45A68BAC-EA71-5E5D-AC8E-AC9F008826D8},-71.055115438999962,42.368765162000045
2611,26KH54,STREET_FEA 3872,20 (STREET_FEA 3872),IS,,2611740129,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2697; METERED_FL=U; PLACEMENT=MIGRATED,26KH54,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{F2EE55D5-7C49-5A89-8DA1-17422539E010},-71.055763216999935,42.366265615000032
2939,25LH763,STREET_FEA 1763,90 (STREET_FEA 1763),IS,,2512740165,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3576; METERED_FL=U; PLACEMENT=blundonr,25LH763,,,MU,MUCENT,2003,,,,1,,1247616000000,blundonr,1249430400000,{0872E50E-E3F5-5C76-B636-1E489C5E36F1},-71.053073497999947,42.362581475000070
3110,25KH203,STREET_FEA 389,8 (STREET_FEA 389),IS,,2511740455,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3773; METERED_FL=U; PLACEMENT=MIGRATED,25KH203,,,KE,KEK81-A,2008,,,,1,,1177632000000,dorleansr,1231891200000,{951CD3E7-CDFD-5082-937B-661E2E9A6CA6},-71.056133782999950,42.364778411000032
3145,25LH12,STREET_FEA 3576,59-63 OPP (STREET_FEA 3576),IS,,2512740113,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1082; METERED_FL=U; PLACEMENT=MIGRATED,25LH12,,,MH,MH129,1975,,,,1,,1177632000000,dorleansr,1231891200000,{4981AD43-08E4-5833-902C-66D80AE669A1},-71.052874817999964,42.362115194000069
3157,25LH768,STREET_FEA 1196,47 (STREET_FEA 1196),IS,1086048000000,2512740170,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1763; METERED_FL=U; PLACEMENT=chalmersh,25LH768,,,U,U,,,,,1,,1271203200000,mulline,1396828800000,{12EB3990-297E-5532-891A-A5A00D829419},-71.053629332999947,42.361470170000075
3366,26KH735,STREET_FEA 1533,186 (STREET_FEA 1533),IS,833587200000,2611740169,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2428; METERED_FL=U; PLACEMENT=MIGRATED,26KH735,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1271808000000,{9B2A1A31-A97A-5B32-99D9-E9B39193D5B1},-71.057804145999967,42.366135576000033
3388,26LH68,STREET_FEA 1083,404 (STREET_FEA 1083),IS,,2612740104,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=2177; METERED_FL=U; PLACEMENT=MIGRATED,26LH68,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{8A230CE5-2FE7-5D33-B416-5D72123B3ECF},-71.051988043999984,42.366806132000079
3403,25LH770,STREET_FEA 2529,STREET_FEA 2529,IS,1259625600000,2512740172,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=341; METERED_FL=U; PLACEMENT=BlundoNR,25LH770,,,KE,KEK81-A,2009,,,,1,,1294358400000,BlundoNR,1294358400000,{950799FC-79F1-5E43-BEBD-8757AE014ADB},-71.050015114999951,42.363400880000029
3476,25KH199,STREET_FEA 39,79 (STREET_FEA 39),IS,,2511740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1533; METERED_FL=U; PLACEMENT=MIGRATED,25KH199,,,US,USMET250,1994,,,,1,,1177632000000,dorleansr,1231891200000,{B6A2569F-2596-56D0-9B91-AADEEB4F53D7},-71.057027236999943,42.365792483000064
3786,25KH191,STREET_FEA 30,3 OPP (STREET_FEA 30),IS,,2511740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=499; METERED_FL=U; PLACEMENT=MIGRATED,25KH191,,,MU,MUCENT,1979,,,,1,,1177632000000,dorleansr,1231891200000,{FCE67DF4-CAC2-5F07-B3B6-5E836EBB438B},-71.053699472999938,42.364884224000036
3846,25LH766,STREET_FEA 1432,52 (STREET_FEA 1432),IS,,2512740168,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1082; METERED_FL=U; PLACEMENT=mulline,25LH766,,,KE,KEK81-A,1994,,,,1,,1247616000000,blundonr,1249430400000,{79646CB0-938B-5919-A5C2-2E68A612B72A},-71.050974830999962,42.364033091000067
3865,25LH68,STREET_FEA 2003,25 (STREET_FEA 2003),IS,,2512740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3090; METERED_FL=U; PLACEMENT=MIGRATED,25LH68,,,US,USSEN,1985,,,,1,,1177632000000,dorleansr,1231891200000,{0595C8F0-82B0-5D07-A111-24CF9B079E04},-71.051959824999983,42.365714614000069
3895,25KH801,STREET_FEA 44,49-45 (STREET_FEA 44),IS,1058486400000,2511740504,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1122; METERED_FL=U; PLACEMENT=MIGRATED,25KH801,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{A713FB1A-E69C-5772-948B-CE6DD6158F8E},-71.058065745999954,42.364412880000032
3914,25KH170,STREET_FEA 3090,174 (STREET_FEA 3090),IS,,2511740228,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3576; METERED_FL=U; PLACEMENT=MIGRATED,25KH170,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{7C73DFCA-CA4D-5E46-9F15-796C1B6B0362},-71.054222281999955,42.363039779000076
3978,25KH181,STREET_FEA 389,120 (STREET_FEA 389),IS,,2511740068,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3773; METERED_FL=U; PLACEMENT=MIGRATED,25KH181,,,US,USSEN,1981,,,,1,,1177632000000,dorleansr,1231891200000,{89F54305-9359-57F0-9CBF-8BF6269A4D8B},-71.055551482999988,42.364814267000042
4048,25LH757,STREET_FEA 341,STREET_FEA 341,IS,1086048000000,2512740159,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=MIGRATED,25LH757,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1271116800000,{8D4FD9B7-5DFA-527E-999D-932CB3B25C8B},-71.052757546999942,42.361111020000067
4076,25LH103,STREET_FEA 2004,392 (STREET_FEA 2004),IS,,2512740005,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2027; METERED_FL=U; PLACEMENT=MIGRATED,25LH103,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1430438400000,{87AC8C17-C4F7-5C7D-BD79-14F82F9F43E6},-71.053024488999938,42.365602581000076
4079,26KH84,STREET_FEA 2106,5 (STREET_FEA 2106),IS,,2611740079,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=936; METERED_FL=U; PLACEMENT=MIGRATED,26KH84,,,MH,MH929,1988,,,,1,,1177632000000,dorleansr,1231891200000,{912798F2-6E73-5E4C-9CB9-C4014B5FADC3},-71.053843793999988,42.366974502000062
4242,26KH46,STREET_FEA 3391,122 OPP (STREET_FEA 3391),IS,1226620800000,2611740146,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2428; METERED_FL=U; PLACEMENT=MIGRATED,26KH46,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1284422400000,{365DB27C-51A6-5746-8903-A16EC0005EA2},-71.056887301999950,42.366087161000053
4284,26LH20,STREET_FEA 1082,380 (STREET_FEA 1082),IS,,2612740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6440; METERED_FL=U; PLACEMENT=MIGRATED,26LH20,,,KE,KEK81-A,1994,,,,1,,1177632000000,dorleansr,1231891200000,{54154231-353E-58DA-90EF-6C727FE71B4B},-71.051659074999975,42.366490753000051
4376,25LH115,STREET_FEA 1082,174-204 (STREET_FEA 1082),IS,,2512740095,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1087; METERED_FL=U; PLACEMENT=MIGRATED,25LH115,,,DA,ADB-62-B,1993,,,,1,,1177632000000,blundonr,1244505600000,{D76E971B-043F-5BFA-9EF7-29EB96F796B4},-71.052039137999941,42.362787761000050
4994,25KH794,STREET_FEA 3090,STREET_FEA 3090,IS,1086048000000,2511740497,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=MIGRATED,25KH794,,,KE,KEK81-A,1998,,,,1,,1177632000000,chalmersh,1271289600000,{2CB2DC71-A160-53B6-AFB9-EBD0CA9AB3EB},-71.054670141999964,42.362388996000050
5128,25LH20,STREET_FEA 341,81-85 (STREET_FEA 341),IS,,2512740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1087; METERED_FL=U; PLACEMENT=MIGRATED,25LH20,,,MU,MUCENT,1999,,,,1,,1177632000000,dorleansr,1231891200000,{0F5B6AFD-4FF1-55C6-9A60-0901516FEBFA},-71.051129819999971,42.362357362000068
5265,25KH795,STREET_FEA 2004,204 (STREET_FEA 2004),IS,1086048000000,2511740498,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=MIGRATED,25KH795,,,MU,MUCENT,2003,,,,1,,1177632000000,connorsm,1391644800000,{7AE4163D-764F-544B-9A4B-9F84CE15E1A9},-71.055161285999986,42.362264388000028
5468,25KH814,STREET_FEA 1196,40-42 (STREET_FEA 1196),IS,1086048000000,2511740517,,,GPS,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=1533; METERED_FL=U; PLACEMENT=mulline,25KH814,,,KE,KEK81-A,2003,,,,1,,1247702400000,chalmersh,1271376000000,{4DF5B201-4180-5A84-A229-699E0134D471},-71.056817156999955,42.363205250000078
5510,25KH197,STREET_FEA 3111,15 (STREET_FEA 3111),IS,,2511740453,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3773; METERED_FL=U; PLACEMENT=MIGRATED,25KH197,,,MU,MUCENT,1993,,,,1,,1177632000000,dorleansr,1231891200000,{039D3DF1-57FD-5EE6-95EA-2CF35A40B210},-71.056143956999961,42.365077067000072
5619,25KH189,STREET_FEA 3391,69 (STREET_FEA 3391),IS,1226620800000,2511740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3773; METERED_FL=U; PLACEMENT=MIGRATED,25KH189,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1284422400000,{1B725AC4-FD6C-54BC-842A-374C264E3DAC},-71.055313563999960,42.365155747000074
5698,25KH222,STREET_FEA 3391,20 OPP (STREET_FEA 3391),IS,,2511740112,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2004; METERED_FL=U; PLACEMENT=MIGRATED,25KH222,,,KE,KEK81-A,2002,,,,1,,1177632000000,blundonr,1430438400000,{80BB0740-6323-518A-A55A-FD741E42A339},-71.053986669999972,42.364387585000031
5859,25LH759,STREET_FEA 1196,STREET_FEA 1196,IS,,2512740161,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1082; METERED_FL=U; PLACEMENT=MIGRATED,25LH759,,,MU,MUCENT,2003,,,,1,,1177632000000,dorleansr,1231891200000,{E8A87407-F22B-550D-BEEB-6032B49EEAE7},-71.053369627999984,42.361345275000076
5881,25KH184,STREET_FEA 2634,45 (STREET_FEA 2634),IS,,2511740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1122; METERED_FL=U; PLACEMENT=MIGRATED,25KH184,,,MU,MUCENT,1976,,,,1,,1177632000000,dorleansr,1231891200000,{C55890A3-86C5-54AE-ACCC-BC79F21E8E3A},-71.057743439999967,42.364704302000064
5882,25KH176,STREET_FEA 3773,70 (STREET_FEA 3773),IS,,2511740183,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4007; METERED_FL=U; PLACEMENT=MIGRATED,25KH176,,,KE,KEK81-A,1994,,,,1,,1177632000000,dorleansr,1231891200000,{060F9ADF-D9CB-50C6-858F-9F9EAD1113D8},-71.055968672999938,42.363523191000070
6091,25KH195,STREET_FEA 2697,13 (STREET_FEA 2697),IS,,2511740002,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1031; METERED_FL=U; PLACEMENT=MIGRATED,25KH195,,,MH,MH129,1978,,,,1,,1177632000000,dorleansr,1231891200000,{998BD330-29F5-5FFF-B646-2C9873E81464},-71.055672581999943,42.365836499000068
6092,26KH56,STREET_FEA 3773,162 (STREET_FEA 3773),IS,,2611740149,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3872; METERED_FL=U; PLACEMENT=MIGRATED,26KH56,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{D16C2F7B-A37C-5F82-9DDF-B9C5B8E73663},-71.055006665999940,42.366026137000063
6093,26KH76,STREET_FEA 936,103 OPP (STREET_FEA 936),IS,,2611740033,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3922; METERED_FL=U; PLACEMENT=MIGRATED,26KH76,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{F3FCC512-BDEF-5803-8054-AA3F14C65E72},-71.056202872999961,42.367943359000037
6097,26KH68,STREET_FEA 1082,558 (STREET_FEA 1082),IS,315532800000,2611740026,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=936; METERED_FL=U; PLACEMENT=MIGRATED,26KH68,,,KE,KEK81-A,1982,,,,1,,1177632000000,blundonr,1255478400000,{0DA9DD84-C5E9-5EC0-8F7F-BCF3B622072F},-71.056444686999953,42.368219144000079
6127,25LH8,STREET_FEA 1082,71-87 (STREET_FEA 1082),IS,,2512740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=MIGRATED,25LH8,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1264377600000,{700C0CD8-B885-5E39-8842-35CE4BCC15C6},-71.052864313999976,42.361597571000061
6141,25LH765,STREET_FEA 1082,70 OPP (STREET_FEA 1082),IS,1086048000000,2512740167,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=blundonr,25LH765,,,MU,MUCENT,2002,,,,1,,1247616000000,chalmersh,1271116800000,{AC8643F7-CA91-5CD1-82E3-C6E54F935B76},-71.053170261999981,42.361278454000058
6170,26KH58,STREET_FEA 2227,24 (STREET_FEA 2227),IS,,2611740162,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3773; METERED_FL=U; PLACEMENT=MIGRATED,26KH58,,,MU,MUCENT,1992,,,,1,,1177632000000,dorleansr,1231891200000,{953CCD0A-663E-5F2F-833C-7B4339976EC4},-71.055517481999971,42.366747547000045
6343,26KH50,STREET_FEA 1031,6 (STREET_FEA 1031),IS,,2611740142,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2697; METERED_FL=U; PLACEMENT=MIGRATED,26KH50,,,MU,MUCENT,1992,,,,1,,1177632000000,dorleansr,1231891200000,{B688C4AF-2CB6-54CB-8332-081640044199},-71.056067240999937,42.366083204000063
6574,25LH758,STREET_FEA 2004,364 (STREET_FEA 2004),IS,,2512740160,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1011; METERED_FL=U; PLACEMENT=chalmersh,25LH758,,,MU,MUCENT,1982,,,,1,,1209081600000,dorleansr,1231891200000,{91DB9DED-A39D-542A-942F-2A74B91493BD},-71.053135384999962,42.365336584000033
6630,26KH47,STREET_FEA 3922,11 (STREET_FEA 3922),IS,1022803200000,2611740144,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1031; METERED_FL=U; PLACEMENT=MIGRATED,26KH47,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{AC2D4582-20D1-5D3C-B486-5CC706A3B5CE},-71.056481015999964,42.366074417000050
6681,25KH172,STREET_FEA 2004,240-242 (STREET_FEA 2004),IS,,2511740210,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=36; METERED_FL=U; PLACEMENT=MIGRATED,25KH172,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1255478400000,{3D4412D0-BF6C-55F9-A6C6-27FA295E5AF2},-71.055032791999963,42.363347829000077
6702,25LH42,STREET_FEA 2915,9 (STREET_FEA 2915),IS,,2512740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2527; METERED_FL=U; PLACEMENT=MIGRATED,25LH42,,,US,USMET250,1980,,,,1,,1177632000000,dorleansr,1231891200000,{7CC0FAB6-557D-5DB4-BCF1-0C8F45C1D2C9},-71.052801250999948,42.364066016000038
6743,25LH764,STREET_FEA 1082,70 OPP (STREET_FEA 1082),IS,1086048000000,2512740166,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1196; METERED_FL=U; PLACEMENT=blundonr,25LH764,,,MU,MUCENT,2003,,,,1,,1247616000000,chalmersh,1271116800000,{2919EF55-A5CA-53B2-A140-89EB2FA97614},-71.053164883999955,42.361291370000060
6763,25KH793,STREET_FEA 1763,57-59 OPP (STREET_FEA 1763),IS,,2511740496,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4841; METERED_FL=U; PLACEMENT=MIGRATED,25KH793,,,MU,MUCENT,1976,,,,1,,1177632000000,dorleansr,1231891200000,{E653236C-0F55-55D5-853D-BEAF61A64044},-71.053713984999945,42.361875998000073
6889,26LH6,STREET_FEA 937,24 (STREET_FEA 937),IS,315532800000,2612740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=480; METERED_FL=U; PLACEMENT=MIGRATED,26LH6,,,MU,MUCENT,2003,,,,1,,1177632000000,dorleansr,1231891200000,{AA9E5CBD-4685-54AF-B3C2-C68A0BFF104D},-71.053556219999962,42.366478574000041
6973,25LH62,STREET_FEA 1082,306 (STREET_FEA 1082),IS,,2512740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1011; METERED_FL=N; PLACEMENT=MIGRATED,25LH62,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1248912000000,{437FD085-A83E-5D61-9DD9-2196D996C8F2},-71.051194863999967,42.364910759000054
7006,25KH180,STREET_FEA 3391,44 (STREET_FEA 3391),IS,1226620800000,2511740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2004; METERED_FL=U; PLACEMENT=MIGRATED,25KH180,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1284422400000,{A5158076-85E5-5066-836B-A4C8F0B5E8B5},-71.054672131999951,42.364690167000049
7026,26LH10,STREET_FEA 2004,450 (STREET_FEA 2004),IS,,2612740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1082; METERED_FL=U; PLACEMENT=MIGRATED,26LH10,,,MU,,,,,,1,,1177632000000,dorleansr,1231891200000,{1D0AF52A-A848-5110-BE5F-BD1F13B21076},-71.052643581999973,42.367082115000073
7138,25KH185,STREET_FEA 2930,STREET_FEA 2930,IS,,2511740178,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1533; METERED_FL=U; PLACEMENT=MIGRATED,25KH185,,,MU,MUCENT,1995,,,,1,,1177632000000,dorleansr,1231891200000,{E9A470A5-5282-536E-809E-D3304369803D},-71.056818551999982,42.363597201000061
7311,26KH70,STREET_FEA 1082,540 (STREET_FEA 1082),IS,567993600000,2611740028,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=936; METERED_FL=U; PLACEMENT=MIGRATED,26KH70,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{BC8C3C65-EC89-5C14-9501-E77EA0A6D4D8},-71.055674801999942,42.368091824000032
7317,25LH747,STREET_FEA 3090,257 (STREET_FEA 3090),IS,,2512740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2527; METERED_FL=U; PLACEMENT=MIGRATED,25LH747,,,US,USMET250,1989,,,,1,,1177632000000,mulline,1250035200000,{93E6D61E-E001-5B5A-9A17-706ACA4FF671},-71.051956099999984,42.363718925000057
7321,26KH60,STREET_FEA 2227,50 OPP (STREET_FEA 2227),IS,1242345600000,2611740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3922; METERED_FL=U; PLACEMENT=MIGRATED,26KH60,,,MU,MUCENT,2009,,,,1,,1177632000000,blundonr,1274918400000,{AC5A793E-007D-5FA0-AFB0-CDB298E845DD},-71.056190519999973,42.367006331000027
7384,25LH66,STREET_FEA 2027,8 (STREET_FEA 2027),IS,,2512740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2004; METERED_FL=U; PLACEMENT=MIGRATED,25LH66,,,WA,WAWB67P,1987,,,,1,,1177632000000,dorleansr,1231891200000,{0AA89B67-4FBB-58BE-834B-4B440491A549},-71.052513691999934,42.365455027000053
7436,25KH193,STREET_FEA 4145,16 (STREET_FEA 4145),IS,,2511740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=39; METERED_FL=U; PLACEMENT=MIGRATED,25KH193,,,DA,ADB-62-B,1990,,,,1,,1177632000000,dorleansr,1231891200000,{8034C027-7431-5647-9639-012E82AC81A0},-71.056898013999955,42.365278764000038
7840,25KH165,STREET_FEA 1122,40 (STREET_FEA 1122),IS,,2511740115,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1533; METERED_FL=U; PLACEMENT=MIGRATED,25KH165,,,DA,ADB-84-B,1976,,,,1,,1177632000000,dorleansr,1231891200000,{8D0D26EF-3F10-5A39-986B-ACF9423AD566},-71.057182452999939,42.364383493000048
7997,25LH767,STREET_FEA 3090,187-189 (STREET_FEA 3090),IS,,2512740169,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3089; METERED_FL=U; PLACEMENT=blundonr,25LH767,,,US,USMET250,1989,,,,1,,1249257600000,blundonr,1249430400000,{7E93F104-D9CF-55BC-9FB3-8E3352CDC25C},-71.053608145999988,42.363292940000065
8040,25KH201,STREET_FEA 4145,29 OPP (STREET_FEA 4145),IS,,2511740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2634; METERED_FL=U; PLACEMENT=MIGRATED,25KH201,,,MU,MUCENT,2000,,,,1,,1177632000000,dorleansr,1231891200000,{6A6117B9-561C-5C78-ADCF-31835947B829},-71.057749531999946,42.365233738000029
8042,25LH46,STREET_FEA 1082,254 (STREET_FEA 1082),IS,-347155200000,2512740049,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1670; METERED_FL=U; PLACEMENT=MIGRATED,25LH46,,,MU,MUCENT,2003,,,,1,,1177632000000,dorleansr,1231891200000,{009FC945-8EE9-5318-B784-EDF84775D4BF},-71.051186971999982,42.363878122000074
